Price,Address,Floor,Bathroom,Bedroom,Land,Road,City,Face,lat,lng
13500000,Chabahil,3,3,6,684.5,20,Kathmandu,North,27.71735,85.3471
23500000,Chabahil,2.5,3,5,1069.53125,13,Kathmandu,North East,27.71735,85.3471
29500000,Chabahil,2.5,4,5,1369,13,Kathmandu,East,27.71735,85.3471
32000000,Chabahil,3,6,8,1437.45,20,Kathmandu,West,27.71735,85.3471
37000000,Chabahil,3,4,5,1369,12,Kathmandu,South West,27.71735,85.3471
49500000,Chabahil,3,5,5,1796.8125,14,Kathmandu,East,27.71735,85.3471
50000000,Chabahil,2,4,4,1796.8125,16,Kathmandu,East,27.71735,85.3471
31000000,Chabahil,3,3,6,1197.875,13,Kathmandu,West,27.71735,85.3471
51000000,Chabahil,2.5,5,6,1813.925,13,Kathmandu,West,27.71735,85.3471
24500000,Chabahil,2.5,3,4,1347.6,13,Kathmandu,West,27.71735,85.3471
75000000,Chabahil,2.5,3,8,3080.25,13,Kathmandu,West,27.71688,85.34874
26500000,Budhanilkantha ,2.5,5,6,1095.2,13,Kathmandu,West,27.79072,85.35983
21000000,Budhanilkantha ,2.5,4,6,1026.75,13,Kathmandu,West,27.69329,85.32227
36000000,Budhanilkantha ,2.5,4,7,1711.25,13,Kathmandu,West,27.69329,85.32227
62500000,Budhanilkantha ,2.5,4,5,2395.75,13,Kathmandu,West,27.69329,85.32227
51500000,Budhanilkantha ,2.5,4,4,1711.25,13,Kathmandu,West,27.69329,85.32227
42500000,Budhanilkantha ,2.5,4,5,1369,13,Kathmandu,West,27.69329,85.32227
17000000,Budhanilkantha ,2.5,3,4,1026.75,13,Kathmandu,West,27.69329,85.32227
12000000,Budhanilkantha,2.5,3,4,1026.75,13,Kathmandu,West,27.71337,85.30632
17500000,Budhanilkantha,2.5,3,3,1026.75,13,Kathmandu,West,27.71337,85.30632
57500000,Budhanilkantha,3,4,4,2909.125,13,Kathmandu,West,27.79072,85.35983
39000000,Budhanilkantha,3,4,3,2652.43,13,Kathmandu,West,27.79072,85.35983
49000000,Budhanilkantha,3,5,6,1711.25,13,Kathmandu,West,27.79072,85.35983
47500000,Budhanilkantha,3,5,3,2053.5,13,Kathmandu,West,27.79072,85.35983
65000000,Budhanilkantha,3,5,5,2395.75,13,Kathmandu,West,27.79072,85.35983
35000000,Budhanilkantha,3,3,4,2395.75,13,Kathmandu,West,27.79072,85.35983
67500000,Budhanilkantha,3,4,5,2310.1875,13,Kathmandu,West,27.79072,85.35983
65000000,Budhanilkantha,3,3,5,2566.875,13,Kathmandu,West,27.79072,85.35983
82000000,Budhanilkantha,2.5,3,5,1369,13,Kathmandu,West,27.79072,85.35983
21000000,Budhanilkantha,2.5,3,4,1026.75,13,Kathmandu,West,27.69329,85.32227
13500000,Budhanilkantha,2,2,2,1711.25,13,Kathmandu,West,27.77198,85.35914
17000000,Budhanilkantha,2.5,2,2,1369,13,Kathmandu,West,27.77198,85.35914
40000000,Budhanilkantha,2.5,2,2,1711.25,13,Kathmandu,West,27.77198,85.35914
39000000,Budhanilkantha,2.5,4,4,2053.5,13,Kathmandu,West,27.77198,85.35914
51000000,Budhanilkantha,2.5,5,5,1711.25,13,Kathmandu,West,27.77198,85.35914
17000000,Budhanilkantha,2.5,2,6,1437.45,13,Kathmandu,West,27.77198,85.35914
41500000,Budhanilkantha,2.6,4,5,2121.95,13,Kathmandu,West,27.77198,85.35914
37500000,Budhanilkantha,3,3,6,2053.5,13,Kathmandu,West,27.77198,85.35914
29000000,Budhanilkantha,3,4,5,1060.975,13,Kathmandu,West,27.77198,85.35914
27500000,Budhanilkantha,3,3,8,1711.25,13,Kathmandu,West,27.77198,85.35914
38500000,Budhanilkantha,3,5,6,1604.29,13,Kathmandu,West,27.77198,85.35914
38000000,Budhanilkantha,3,5,5,1711.25,13,Kathmandu,West,27.77198,85.35914
60000000,Budhanilkantha,3,5,8,2053.5,13,Kathmandu,West,27.77198,85.35914
25000000,Budhanilkantha,3,5,5,1540.125,13,Kathmandu,West,27.77198,85.35914
35000000,Budhanilkantha,3,4,4,1369,13,Kathmandu,West,27.77198,85.35914
42500000,Budhanilkantha,3,5,5,1369,13,Kathmandu,West,27.77198,85.35914
42500000,Budhanilkantha,3,5,4,1369,13,Kathmandu,West,27.77198,85.35914
34000000,Budhanilkantha,3,4,5,1369,13,Kathmandu,West,27.77198,85.35914
28000000,Budhanilkantha,3,4,5,1369,13,Kathmandu,West,27.77198,85.35914
31500000,Budhanilkantha,3,5,9,1369,13,Kathmandu,West,27.77198,85.35914
24500000,Budhanilkantha,3,3,3,1129.425,13,Kathmandu,West,27.77198,85.35914
28000000,Budhanilkantha,3,5,4,1026.75,13,Kathmandu,West,27.77198,85.35914
21000000,Budhanilkantha,3,5,9,1026.75,13,Kathmandu,West,27.77198,85.35914
30000000,Budhanilkantha,3.5,3,4,1711.25,13,Kathmandu,West,27.77198,85.35914
49500000,Budhanilkantha,3.5,5,5,1711.25,13,Kathmandu,West,27.77198,85.35914
45000000,Budhanilkantha,3.5,2,5,1711.25,13,Kathmandu,West,27.77198,85.35914
46000000,Budhanilkantha,3.5,5,5,1711.25,13,Kathmandu,West,27.77198,85.35914
47000000,Budhanilkantha,3.5,5,4,2053.5,13,Kathmandu,West,27.77198,85.35914
33000000,Budhanilkantha,3.5,4,6,2738,13,Kathmandu,West,27.77198,85.35914
60000000,Budhanilkantha,3,5,3,2053.5,13,Kathmandu,West,27.77198,85.35914
21500000,Budhanilkantha,3,3,5,1129.425,13,Kathmandu,West,27.77198,85.35914
34000000,Budhanilkantha,3,3,5,1369,13,Kathmandu,West,27.77198,85.35914
35000000,Budhanilkantha,2.5,3,4,1369,13,Kathmandu,West,27.77198,85.35914
35500000,Budhanilkantha,2.5,5,8,1369,13,Kathmandu,West,27.77198,85.35914
45000000,Budhanilkantha,2.5,5,5,1369,13,Kathmandu,West,27.77198,85.35914
21000000,Budhanilkantha,2.5,3,5,1796.81,13,Kathmandu,West,27.77198,85.35914
39500000,Budhanilkantha,2.5,5,4,1500,13,Kathmandu,West,27.77198,85.35914
39500000,Budhanilkantha,2.5,4,4,1711.25,13,Kathmandu,West,27.77198,85.35914
25500000,Budhanilkantha,2.5,4,6,1711.25,13,Kathmandu,West,27.77198,85.35914
55000000,Budhanilkantha,2.5,4,5,2395.75,13,Kathmandu,West,27.77198,85.35914
37500000,Budhanilkantha,2.5,3,9,1860.98,13,Kathmandu,West,27.77198,85.35914
60000000,Budhanilkantha,2.5,4,8,2139.06,13,Kathmandu,West,27.77198,85.35914
16000000,Budhanilkantha,3,3,4,1112.3125,10,Kathmandu,East,27.79072,85.35983
16000000,Budhanilkantha,3,3,3,941.1875,13,Kathmandu,South West,27.79072,85.35983
16500000,Budhanilkantha,2.5,3,9,1711.25,14,Kathmandu,South,27.79072,85.35983
18000000,Budhanilkantha,3,5,5,1112.3125,13,Kathmandu,North,27.79072,85.35983
19000000,Budhanilkantha,3,4,8,1197.875,10,Kathmandu,North,27.79072,85.35983
19000000,Budhanilkantha,2,3,4,1026.75,15,Kathmandu,East,27.79072,85.35983
21800000,Budhanilkantha,3,6,5,1454.5625,12,Kathmandu,North East,27.79072,85.35983
22000000,Budhanilkantha,3,4,6,1369,15,Kathmandu,East,27.79072,85.35983
22500000,Budhanilkantha,2,3,4,1026.75,13,Kathmandu,South,27.79072,85.35983
22500000,Budhanilkantha,3,5,5,1026.75,14,Kathmandu,South East,27.79072,85.35983
22500000,Budhanilkantha,3,3,4,1090.921875,15,Kathmandu,East,27.79072,85.35983
22500000,Budhanilkantha,3,6,6,1112.3125,18,Kathmandu,North East,27.79072,85.35983
23000000,Budhanilkantha,3,3,4,1197.875,16,Kathmandu,East,27.79072,85.35983
23500000,Budhanilkantha,2.5,3,6,1060.975,12,Kathmandu,East,27.79072,85.35983
24000000,Budhanilkantha,2,3,4,1369,14,Kathmandu,East,27.79072,85.35983
24500000,Budhanilkantha,2.5,3,3,1129.425,13,Kathmandu,West,27.79072,85.35983
24500000,Budhanilkantha,2.5,4,6,1197.875,13,Kathmandu,East,27.79072,85.35983
25000000,Budhanilkantha,2,5,7,1540.125,12,Kathmandu,North West,27.79072,85.35983
25000000,Budhanilkantha,3,3,4,2738,13,Kathmandu,West,27.79072,85.35983
25000000,Budhanilkantha,3,3,9,1026.75,13,Kathmandu,South,27.79072,85.35983
25500000,Budhanilkantha,3,4,6,1796.8125,13,Kathmandu,East,27.79072,85.35983
26500000,Budhanilkantha,3,6,6,1369,13,Kathmandu,East,27.79072,85.35983
26500000,Budhanilkantha,2.5,4,4,1060.975,18,Kathmandu,North,27.79072,85.35983
27000000,Budhanilkantha,3,6,6,1796.8125,14,Kathmandu,East,27.79072,85.35983
28000000,Budhanilkantha,2.5,4,4,1026.75,13,Kathmandu,South,27.79072,85.35983
28000000,Budhanilkantha,3,6,6,1369,13,Kathmandu,South East,27.79072,85.35983
28000000,Budhanilkantha,3,3,5,1433.171875,13,Kathmandu,North West,27.79072,85.35983
28500000,Budhanilkantha,2,3,3,1796.8125,18,Kathmandu,South West,27.79072,85.35983
29000000,Budhanilkantha,2.5,5,6,1095.2,12,Kathmandu,North,27.79072,85.35983
29000000,Budhanilkantha,3,5,5,1711.25,14,Kathmandu,South,27.79072,85.35983
29800000,Budhanilkantha,3,5,5,1369,15,Kathmandu,East,27.79072,85.35983
29900000,Budhanilkantha,3,6,7,1711.25,20,Kathmandu,South West,27.79072,85.35983
30000000,Budhanilkantha,2.5,4,5,1711.25,13,Kathmandu,South West,27.79072,85.35983
30500000,Budhanilkantha,2,5,5,1369,13,Kathmandu,West,27.79072,85.35983
30500000,Budhanilkantha,3,4,4,1711.25,15,Kathmandu,North East,27.79072,85.35983
31000000,Budhanilkantha,3,5,5,1796.8125,14,Kathmandu,South West,27.79072,85.35983
31000000,Budhanilkantha,2,4,4,1540.125,14,Kathmandu,East,27.79072,85.35983
31000000,Budhanilkantha,2.5,5,5,1437.45,19,Kathmandu,South West,27.79072,85.35983
31000000,Budhanilkantha,2.5,6,5,1882.375,20,Kathmandu,North,27.79072,85.35983
32000000,Budhanilkantha,3,4,5,1796.8125,13,Kathmandu,South East,27.79072,85.35983
32000000,Budhanilkantha,2.5,4,5,2053.5,13,Kathmandu,South,27.79072,85.35983
32000000,Budhanilkantha,2.5,5,6,1026.75,15,Kathmandu,North West,27.79072,85.35983
32000000,Budhanilkantha,3,6,4,2139.0625,20,Kathmandu,North,27.79072,85.35983
32000000,Budhanilkantha,2.5,4,4,1369,20,Kathmandu,South,27.79072,85.35983
32500000,Budhanilkantha,3,5,5,1369,13,Kathmandu,East,27.79072,85.35983
32500000,Budhanilkantha,3,4,5,1369,13,Kathmandu,South,27.79072,85.35983
32500000,Budhanilkantha,3,4,5,1540.125,14,Kathmandu,West,27.79072,85.35983
32500000,Budhanilkantha,3,4,5,1369,15,Kathmandu,East,27.79072,85.35983
32500000,Budhanilkantha,2,4,4,2139.0625,15,Kathmandu,East,27.79072,85.35983
32900000,Budhanilkantha,2.5,5,8,2139.0625,14,Kathmandu,North East,27.79072,85.35983
33000000,Budhanilkantha,3,3,7,1540.12,13,Kathmandu,South East,27.79072,85.35983
33000000,Budhanilkantha,3,6,5,1711.25,13,Kathmandu,North,27.79072,85.35983
33000000,Budhanilkantha,3,4,3,1347.609375,20,Kathmandu,East,27.79072,85.35983
33500000,Budhanilkantha,3,5,6,1369,13,Kathmandu,North,27.79072,85.35983
34000000,Budhanilkantha,2,3,5,1369,16,Kathmandu,North East,27.79072,85.35983
34500000,Budhanilkantha,2.5,5,6,1369,13,Kathmandu,West,27.79072,85.35983
35000000,Budhanilkantha,3,4,5,2845,12,Kathmandu,East,27.79072,85.35983
35000000,Budhanilkantha,3,3,4,1369,14,Kathmandu,North,27.79072,85.35983
35000000,Budhanilkantha,3,6,6,2738,20,Kathmandu,East,27.79072,85.35983
36000000,Budhanilkantha,3,5,5,2053.5,13,Kathmandu,East,27.79072,85.35983
36000000,Budhanilkantha,3,7,5,2053.5,14,Kathmandu,East,27.79072,85.35983
36000000,Budhanilkantha,2.5,5,6,1711.25,14,Kathmandu,South West,27.79072,85.35983
36000000,Budhanilkantha,2.5,5,4,1369,15,Kathmandu,West,27.79072,85.35983
36000000,Budhanilkantha,2,4,5,2053.5,15,Kathmandu,North East,27.79072,85.35983
36500000,Budhanilkantha,2,4,5,2139.0625,20,Kathmandu,East,27.79072,85.35983
37000000,Budhanilkantha,2.5,5,6,2053.5,13,Kathmandu,North,27.79072,85.35983
37000000,Budhanilkantha,3,5,5,2738,15,Kathmandu,South East,27.79072,85.35983
37000000,Budhanilkantha,3,6,6,2053.5,16,Kathmandu,East,27.79072,85.35983
37500000,Budhanilkantha,3,5,6,1369,13,Kathmandu,North,27.79072,85.35983
37500000,Budhanilkantha,2.5,4,5,1540.12,14,Kathmandu,South West,27.79072,85.35983
37500000,Budhanilkantha,2,2,8,1711.25,20,Kathmandu,West,27.79072,85.35983
38000000,Budhanilkantha,2.5,3,4,2087.725,16.66666667,Kathmandu,South East,27.79072,85.35983
38500000,Budhanilkantha,2.5,5,7,1369,13,Kathmandu,North East,27.79072,85.35983
39000000,Budhanilkantha,2.5,6,6,2053.5,14,Kathmandu,South West,27.79072,85.35983
39000000,Budhanilkantha,3,6,6,2053.5,14.5,Kathmandu,South West,27.79072,85.35983
39500000,Budhanilkantha,3,5,7,1711.25,13,Kathmandu,South East,27.79072,85.35983
40000000,Budhanilkantha,2.5,4,5,1471.675,13,Kathmandu,West,27.79072,85.35983
40000000,Budhanilkantha,2.5,6,6,1711.25,15,Kathmandu,South East,27.79072,85.35983
40000000,Budhanilkantha,3,5,5,2823.5625,20,Kathmandu,East,27.79072,85.35983
40500000,Budhanilkantha,2.5,4,5,1711.25,20,Kathmandu,East,27.79072,85.35983
41000000,Budhanilkantha,2,4,5,2823.5625,13,Kathmandu,East,27.79072,85.35983
41000000,Budhanilkantha,2.5,5,5,2053.5,13,Kathmandu,South,27.79072,85.35983
41500000,Budhanilkantha,2.5,6,6,1745.475,13,Kathmandu,North West,27.79072,85.35983
42000000,Budhanilkantha,3,5,5,2738,20,Kathmandu,East,27.79072,85.35983
42500000,Budhanilkantha,3,4,5,1711.25,13,Kathmandu,South East,27.79072,85.35983
42500000,Budhanilkantha,3,5,5,2738,13,Kathmandu,East,27.79072,85.35983
42500000,Budhanilkantha,3,4,5,1454.5625,13,Kathmandu,West,27.79072,85.35983
42500000,Budhanilkantha,2,5,5,1283.4375,16,Kathmandu,South East,27.79072,85.35983
44500000,Budhanilkantha,3,5,6,2823.5625,15,Kathmandu,South East,27.79072,85.35983
44500000,Budhanilkantha,3,5,5,1711.25,16,Kathmandu,South,27.79072,85.35983
45000000,Budhanilkantha,2.5,3,6,2806.45,12.5,Kathmandu,South East,27.79072,85.35983
45000000,Budhanilkantha,3,6,5,2053.5,13,Kathmandu,North East,27.79072,85.35983
45000000,Budhanilkantha,2.5,5,6,1711.25,13,Kathmandu,West,27.79072,85.35983
45000000,Budhanilkantha,3,4,6,1711.25,13,Kathmandu,East,27.79072,85.35983
45000000,Budhanilkantha,3,4,5,1625.6875,13,Kathmandu,South,27.79072,85.35983
45000000,Budhanilkantha,2.5,6,5,1711.25,15,Kathmandu,North West,27.79072,85.35983
45000000,Budhanilkantha,3,5,4,2395.75,15,Kathmandu,South East,27.79072,85.35983
45000000,Budhanilkantha,3,7,5,2738,20,Kathmandu,South East,27.79072,85.35983
45000000,Budhanilkantha,2.5,5,5,2395.75,20,Kathmandu,East,27.79072,85.35983
45000000,Budhanilkantha,3,4,3,1540.125,20,Kathmandu,South West,27.79072,85.35983
45000000,Budhanilkantha,3,4,4,2738,20,Kathmandu,South,27.79072,85.35983
46000000,Budhanilkantha,2.5,6,5,1711.25,14,Kathmandu,West,27.79072,85.35983
46500000,Budhanilkantha,2.5,4,5,1711.25,16,Kathmandu,South,27.79072,85.35983
47500000,Budhanilkantha,2.5,5,5,2053.5,20,Kathmandu,East,27.79072,85.35983
49000000,Budhanilkantha,3,5,5,3165.8125,13,Kathmandu,West,27.79072,85.35983
49500000,Budhanilkantha,2.5,5,5,1967.9375,13,Kathmandu,South,27.79072,85.35983
50000000,Budhanilkantha,3,5,4,1796.8125,14,Kathmandu,East,27.79072,85.35983
50000000,Budhanilkantha,2.5,5,4,1745.475,15,Kathmandu,East,27.79072,85.35983
50000000,Budhanilkantha,2,4,5,3165.8125,20,Kathmandu,East,27.79072,85.35983
50000000,Budhanilkantha,3,4,4,1796.8125,20,Kathmandu,West,27.79072,85.35983
51500000,Budhanilkantha,2,3,5,2840.675,13,Kathmandu,South West,27.79072,85.35983
52500000,Budhanilkantha,3,4,9,2738,13,Kathmandu,North,27.79072,85.35983
52500000,Budhanilkantha,3,5,5,2738,20,Kathmandu,South East,27.79072,85.35983
53000000,Budhanilkantha,3,3,5,1882.375,14,Kathmandu,North,27.79072,85.35983
55000000,Budhanilkantha,2.5,5,5,2566.875,13,Kathmandu,North East,27.79072,85.35983
55000000,Budhanilkantha,2.5,4,4,2806.45,13,Kathmandu,North East,27.79072,85.35983
55000000,Budhanilkantha,2,4,4,2909.125,13,Kathmandu,North East,27.79072,85.35983
55000000,Budhanilkantha,3,5,4,3080.25,18,Kathmandu,North,27.79072,85.35983
55000000,Budhanilkantha,3.5,8,7,2566.875,19.5,Kathmandu,South West,27.79072,85.35983
55000000,Budhanilkantha,3,4,4,3080.25,20,Kathmandu,South East,27.79072,85.35983
57000000,Budhanilkantha,3,4,4,2395.75,13,Kathmandu,South West,27.79072,85.35983
57500000,Budhanilkantha,2.5,3,4,3080.25,12,Kathmandu,South,27.79072,85.35983
57500000,Budhanilkantha,3,5,4,2738,20,Kathmandu,South West,27.79072,85.35983
58000000,Budhanilkantha,2.5,5,5,2053.5,14,Kathmandu,South,27.79072,85.35983
58000000,Budhanilkantha,3,5,5,2481.3125,20,Kathmandu,East,27.79072,85.35983
58000000,Budhanilkantha,3,4,9,2823.5625,20,Kathmandu,East,27.79072,85.35983
59000000,Budhanilkantha,3,6,4,2652.4375,20,Kathmandu,South East,27.79072,85.35983
59500000,Budhanilkantha,3,5,5,2053.5,13,Kathmandu,South,27.79072,85.35983
60000000,Budhanilkantha,2.5,5,4,3114.475,13,Kathmandu,South West,27.79072,85.35983
60000000,Budhanilkantha,2.5,4,7,3123.03125,13,Kathmandu,East,27.79072,85.35983
61000000,Budhanilkantha,2.5,5,6,2053.5,15,Kathmandu,North East,27.79072,85.35983
62500000,Budhanilkantha,2.5,6,6,2121.95,15,Kathmandu,North East,27.79072,85.35983
62500000,Budhanilkantha,2.5,5,4,2053.5,20,Kathmandu,East,27.79072,85.35983
63000000,Budhanilkantha,3.5,5,6,2566.875,16,Kathmandu,East,27.79072,85.35983
65000000,Budhanilkantha,2,4,5,2738,20,Kathmandu,East,27.79072,85.35983
68000000,Budhanilkantha,3,6,5,2738,20,Kathmandu,South West,27.79072,85.35983
70000000,Budhanilkantha,2.5,6,5,2395.75,14,Kathmandu,South East,27.79072,85.35983
70000000,Budhanilkantha,2.5,5,6,2738,20,Kathmandu,West,27.79072,85.35983
77500000,Budhanilkantha,3,5,5,2823.5625,20,Kathmandu,East,27.79072,85.35983
44000000,Budhanilkantha,2.5,3,4,1505.9,13,Kathmandu,West,27.77198,85.35914
49500000,Budhanilkantha,3,3,5,2053.5,13,Kathmandu,West,27.77198,85.35914
47500000,Budhanilkantha,2.5,3,5,2464.2,13,Kathmandu,West,27.77198,85.35914
42500000,Budhanilkantha,3,5,5,1197.875,13,Kathmandu,West,27.77716,85.36395
65000000,Budhanilkantha,2.5,5,5,2395.75,13,Kathmandu,West,27.76697,85.35456
22500000,Budhanilkantha,2.5,4,4,1026.75,13,Kathmandu,West,27.76697,85.35456
48500000,Budhanilkantha,2.5,3,4,2395.75,13,Kathmandu,West,27.76697,85.35456
57500000,Budhanilkantha,2.5,5,6,2053.5,13,Kathmandu,West,27.76697,85.35456
42500000,Budhanilkantha,2.5,4,6,2053.5,13,Kathmandu,West,27.76697,85.35456
19500000,Budhanilkantha,2.5,3,4,3020,13,Kathmandu,West,27.76697,85.35456
23000000,Budhanilkantha,2.5,3,7,1026.75,13,Kathmandu,West,27.79072,85.35983
53000000,Budhanilkantha,2.5,4,4,3080.25,13,Kathmandu,West,27.79072,85.35983
50000000,Budhanilkantha,3.5,5,5,1967.93,13,Kathmandu,West,27.79072,85.35983
37500000,Budhanilkantha,3,3,5,1711.25,13,Kathmandu,West,27.79072,85.35983
60000000,Budhanilkantha,3,2,5,2053.5,13,Kathmandu,West,27.79072,85.35983
40000000,Budhanilkantha,2.5,5,5,2738,13,Kathmandu,West,27.79072,85.35983
45000000,Budhanilkantha,2.5,5,5,2395.75,13,Kathmandu,West,27.79072,85.35983
55000000,Budhanilkantha,2.5,3,3,1711.25,13,Kathmandu,West,27.79072,85.35983
27000000,Budhanilkantha,2.5,3,5,1369,13,Kathmandu,West,27.79072,85.35983
28500000,Budhanilkantha,2.5,4,6,1026.75,13,Kathmandu,West,27.79072,85.35983
26500000,Budhanilkantha,2.5,4,5,1026.75,13,Kathmandu,West,27.79072,85.35983
19000000,Budhanilkantha,2.5,3,5,1026.75,13,Kathmandu,West,27.79072,85.35983
26500000,Budhanilkantha,2.5,5,6,1369,13,Kathmandu,West,27.79072,85.35983
17500000,Budhanilkantha,2.5,4,5,1423.76,13,Kathmandu,West,27.79072,85.35983
24500000,Buddhanagar,2.5,3,3,855.625,10,Kathmandu,South,27.68486,85.3321
29900000,Buddhanagar,2.5,3,5,1026.75,10,Kathmandu,South,27.68486,85.3321
48500000,Buddha Nagar,2.5,5,6,1176.48,13,Kathmandu,West,27.6865,85.32824
80000000,Buddha Nagar,2.5,3,5,2117.67,13,Kathmandu,West,27.6865,85.32824
41500000,Buddha Chowk,2.5,5,6,1745.475,13,Kathmandu,West,27.69863,85.28072
39000000,Buddha Chowk,2.5,4,5,1779.7,13,Kathmandu,East,27.71413,85.35439
42500000,Boudha,2.5,4,7,1796.81,13,Kathmandu,West,27.72176,85.36276
35000000,Boudha,3,5,5,1711.25,13,Kathmandu,West,27.7212,85.36163
34000000,Boudha,2.5,3,6,1197.875,13,Kathmandu,West,27.7212,85.36163
28000000,Boudha,2.5,4,5,1026.75,13,Kathmandu,West,27.7212,85.36163
17000000,Boudha,3.5,4,7,727.28,10,Kathmandu,South East,27.72176,85.36276
20531250,Boudha,3,3,4,1561.515625,16,Kathmandu,South West,27.72176,85.36276
21000000,Boudha,2.5,3,9,855.62,13,Kathmandu,South West,27.72176,85.36276
26500000,Boudha,2.5,3,5,1262.046875,13,Kathmandu,North,27.72176,85.36276
27000000,Boudha,3.5,4,4,1369,13,Kathmandu,East,27.72176,85.36276
35000000,Boudha,2.5,4,5,1754.03125,20,Kathmandu,West,27.72176,85.36276
30000000,Boudha,3.5,4,9,1369,13,Kathmandu,West,27.72176,85.36276
27500000,Boje Pokhari,3,4,6,1155.09375,13,Lalitpur,North West,24.65427,78.56264
20000000,Boharatar,2,2,5,1026.75,13,Kathmandu,East,27.75481,85.29292
18500000,Bode,2.5,3,3,1155.09375,13,Bhaktapur,East,27.68309,85.38737
28000000,Bode,2.5,3,6,1369,13,Bhaktapur,North West,27.68309,85.38737
27000000,Bode,3,3,6,1711.25,13,Bhaktapur,West,27.67354,85.4263
25000000,Bode,2.5,4,7,1711.25,13,Bhaktapur,West,27.67354,85.4263
56500000,Bishal Nagar,3,4,4,2053.5,13,Kathmandu,West,27.72058,85.34015
48000000,Bishal Nagar,3,3,6,2738,12,Kathmandu,North West,27.72056,85.34018
24000000,Birendra Chowk,2.5,3,6,1048.140625,13,Kathmandu,South West,27.69908,85.37433
24000000,Birendra Chowk,3,3,7,1026.75,14.5,Kathmandu,North West,27.69908,85.37433
30500000,Birendra Chowk,2.5,4,5,1437.45,13,Kathmandu,South,27.69908,85.37433
34000000,Bhimsengola,3,4,5,1095.2,13,Kathmandu,West,38.89037,-77.03196
41500000,Bhimsengola,2.5,2,6,1026.75,13,Kathmandu,West,27.69728,85.34137
22500000,Bhelpa,2.5,3,4,1026.75,13,Lalitpur,East,27.66617,85.30975
26500000,Bhelpa,2.5,3,5,1095.2,11,Lalitpur,South West,27.66617,85.30975
18000000,Bhatkepati,2.5,3,6,1069.53,13,Kathmandu,South,27.66583,85.26877
25000000,Bhatkepati,2.5,4,4,2053.5,20,Kathmandu,South East,27.66583,85.26877
36500000,Bhangal,3,3,6,1369,13,Kathmandu,West,27.79072,85.35983
37500000,Bhangal,3,5,5,1437.45,13,Kathmandu,West,27.79072,85.35983
18500000,Bhangal,3,3,4,787.175,13,Kathmandu,West,27.79072,85.35983
29500000,Bhangal,3,4,7,1129.425,13,Kathmandu,West,27.79072,85.35983
18000000,Bhangal,2,3,5,1369,13,Kathmandu,West,27.79072,85.35983
28500000,Bhangal,2.5,3,4,1095.2,13,Kathmandu,West,27.79072,85.35983
24000000,Bhangal,3,5,6,1048.14,13,Kathmandu,West,27.79072,85.35983
19500000,Bhangal,3,5,4,752.95,13,Kathmandu,West,27.79072,85.35983
37500000,Bhangal,3,4,7,1026.75,13,Kathmandu,West,27.79072,85.35983
24000000,Bhangal,3,5,6,1048.14,13,Kathmandu,West,27.79072,85.35983
25000000,Bhangal,3,4,7,1197.875,13,Kathmandu,West,27.79072,85.35983
23000000,Bhangal,3,4,5,1437.45,13,Kathmandu,West,27.79072,85.35983
38500000,Bhangal,3,5,6,1711.25,13,Kathmandu,West,27.79072,85.35983
37500000,Bhangal,3,4,6,1711.25,13,Kathmandu,West,27.79072,85.35983
19000000,Bhangal,3,3,3,855.625,13,Kathmandu,West,27.79072,85.35983
35000000,Bhangal,3,4,5,1369,13,Kathmandu,West,27.79072,85.35983
34000000,Bhangal,2.5,4,4,1283.43,13,Kathmandu,West,27.79072,85.35983
38900000,Bhangal,2.5,5,7,1581.195,13,Kathmandu,West,27.79072,85.35983
16500000,Bhangal,2.5,4,5,1197.875,13,Kathmandu,South West,27.68795,85.29743
16500000,Bhangal,3,4,5,1454.5625,13,Kathmandu,South West,27.68795,85.29743
17900000,Bhangal,3,5,5,1454.5625,14,Kathmandu,East,27.68795,85.29743
19900000,Bhangal,3,5,6,1112.3125,12,Kathmandu,South West,27.68795,85.29743
21000000,Bhangal,2.5,6,6,1112.31,12,Kathmandu,West,27.68795,85.29743
21000000,Bhangal,2,4,5,1454.5625,13,Kathmandu,West,27.68795,85.29743
21000000,Bhangal,2.5,3,6,1026.75,20,Kathmandu,East,27.68795,85.29743
21500000,Bhangal,3,5,5,1454.5625,13,Kathmandu,East,27.68795,85.29743
21500000,Bhangal,3,5,5,1454.5625,13,Kathmandu,South,27.68795,85.29743
21500000,Bhangal,3,5,6,1454.5625,20,Kathmandu,North East,27.68795,85.29743
22000000,Bhangal,2.5,5,7,1069.53,13,Kathmandu,East,27.68795,85.29743
23000000,Bhangal,3,5,5,1369,13,Kathmandu,West,27.68795,85.29743
23800000,Bhangal,2.5,5,5,1454.56,13,Kathmandu,East,27.68795,85.29743
23800000,Bhangal,3,6,6,1369,18,Kathmandu,East,27.68795,85.29743
24000000,Bhangal,3,6,6,1369,14,Kathmandu,South East,27.68795,85.29743
24000000,Bhangal,3,6,6,1369,15,Kathmandu,North West,27.68795,85.29743
25000000,Bhangal,3,3,4,1369,13,Kathmandu,East,27.68795,85.29743
27000000,Bhangal,2.5,4,5,1369,12,Kathmandu,South East,27.68795,85.29743
27500000,Bhangal,3,6,6,1369,14,Kathmandu,East,27.68795,85.29743
28500000,Bhangal,2.5,3,4,1095.2,9,Kathmandu,East,27.68795,85.29743
28500000,Bhangal,3,6,6,1796.8125,20,Kathmandu,East,27.68795,85.29743
