,Price,Address,Floor,Bathroom,Bedroom,Land,Road,City,Face
1813,55000000,Khumaltar,3.0,4.0,3,1711.25,13.0,Lalitpur,West
1814,46000000,Khumaltar,3.0,4.0,5,1540.125,13.0,Lalitpur,West
1815,39000000,Khumaltar,3.0,4.0,4,1369.0,13.0,Lalitpur,West
1816,40000000,Khumaltar,3.0,4.0,6,1540.125,13.0,Lalitpur,West
1817,55000000,Khumaltar,3.0,4.0,3,1711.25,13.0,Lalitpur,West
1818,32000000,Khumaltar,2.5,4.0,8,1540.12,13.0,Lalitpur,West
1819,17500000,Khumaltar,3.5,5.0,8,2310.18,10.0,Lalitpur,East
1820,19500000,Khumaltar,3.0,5.0,6,1369.0,14.0,Lalitpur,South
1821,21500000,Khumaltar,2.5,3.0,3,1048.14,12.0,Lalitpur,South
1822,23000000,Khumaltar,3.5,4.0,4,1326.21875,10.0,Lalitpur,North East
1823,36500000,Khumaltar,2.5,4.0,3,1095.2,13.0,Lalitpur,East
1824,36500000,Khumaltar,2.5,4.0,3,1155.09,13.0,Lalitpur,East
1825,39000000,Khumaltar,2.5,4.0,4,1437.45,14.0,Lalitpur,South
1826,39000000,Khumaltar,2.5,4.0,4,1437.45,16.0,Lalitpur,East
1827,42500000,Khumaltar,2.5,4.0,7,1779.7,18.0,Lalitpur,West
1828,42500000,Khumaltar,2.5,4.0,6,1437.45,20.0,Lalitpur,East
1829,50000000,Khumaltar,2.5,3.0,3,3080.25,20.0,Lalitpur,South
1830,55000000,Khumaltar,3.0,4.0,3,1711.25,13.0,Lalitpur,South
1831,58500000,Khumaltar,3.0,5.0,5,3080.25,13.0,Lalitpur,East
1832,30000000,Khusibu,2.5,3.0,5,1133.7,13.0,Kathmandu,West
1834,34000000,Khusibu,2.5,3.0,5,1060.975,15.0,Kathmandu,East
1835,41000000,Khusibu,3.5,7.0,7,1437.45,20.0,Kathmandu,East
1836,47500000,Khusibu,2.5,2.0,3,2053.5,13.0,Kathmandu,West
1837,30000000,Kirtipur,2.5,3.0,4,1711.25,13.0,Kathmandu,West
1838,27000000,Kirtipur,3.0,4.0,4,1403.225,13.0,Kathmandu,West
1839,25000000,Kirtipur,3.0,4.0,4,2053.5,13.0,Kathmandu,West
1840,28700000,Kirtipur,2.5,4.0,3,1026.75,13.0,Kathmandu,West
1841,35000000,Kirtipur,3.0,4.0,5,2086.356,13.0,Kathmandu,West
1842,31500000,Kirtipur,3.0,4.0,5,1715.4939,13.0,Kathmandu,West
1843,40000000,Kirtipur,3.0,4.0,5,2429.975,13.0,Kathmandu,West
1844,25000000,Kirtipur,3.0,3.0,5,1369.0,13.0,Kathmandu,West
1845,57000000,Kirtipur,2.0,4.0,5,2566.87,20.0,Kathmandu,East
1846,18000000,Kirtipur,2.5,3.0,3,1026.75,13.0,Kathmandu,West
1848,17000000,Kirtipur,3.0,3.0,6,1283.4375,12.0,Kathmandu,South East
1849,18000000,Kirtipur,2.0,4.0,4,2053.5,20.0,Kathmandu,South East
1850,18000000,Kirtipur,2.5,4.0,4,2053.5,20.0,Kathmandu,South East
1852,30000000,Koteshwor,3.0,3.0,6,1369.0,15.0,Kathmandu,North
1853,38000000,Koteshwor,3.0,4.0,6,1711.25,13.0,Kathmandu,West
1855,48000000,Koteshwor,3.5,4.0,5,2738.0,10.0,Kathmandu,East
1856,60000000,Koteshwor,3.5,4.0,7,3148.7,20.0,Kathmandu,South East
1857,65000000,Koteshwor,3.5,3.0,6,3148.7,16.0,Kathmandu,South East
1858,42500000,Koteshwor,2.5,4.0,6,1454.56,13.0,Kathmandu,West
1859,50000000,other,3.0,5.0,6,1368.99,13.0,Kathmandu,West
1861,23000000,other,3.0,4.0,5,1026.75,14.0,Kathmandu,West
1862,32000000,other,3.0,4.0,8,1095.2,10.5,Kathmandu,West
1863,22000000,other,2.0,3.0,4,1197.875,13.0,Lalitpur,West
1864,67500000,other,2.5,4.0,6,2464.2,13.0,Lalitpur,North East
1865,60000000,other,3.0,3.0,6,2566.875,13.0,Lalitpur,West
1866,62000000,other,3.0,3.0,6,2053.5,13.0,Lalitpur,South
1867,60000000,other,2.5,4.0,6,1369.0,13.0,Lalitpur,West
1868,22000000,Kusunti,2.5,2.0,4,1475.95,13.0,Lalitpur,West
1869,38500000,Kusunti,3.0,4.0,7,2139.06,13.0,Lalitpur,West
1870,45000000,Kusunti,3.0,4.0,4,1540.125,13.0,Lalitpur,West
1871,57000000,Kusunti,2.5,5.0,8,2053.5,13.0,Lalitpur,West
1872,39000000,Kusunti,2.5,5.0,7,1711.25,13.0,Lalitpur,West
1874,39500000,Kusunti,3.0,4.0,5,1711.25,13.0,Lalitpur,West
1875,46000000,Kusunti,2.5,5.0,7,1369.0,13.0,Lalitpur,West
1876,23000000,Kusunti,2.5,3.0,4,1026.75,13.0,Lalitpur,East
1877,23500000,Kusunti,2.5,4.0,4,1060.975,15.0,Lalitpur,North West
1878,24000000,Kusunti,2.5,4.0,5,1095.2,13.0,Lalitpur,South
1879,26500000,Kusunti,2.5,3.0,4,1026.75,15.0,Lalitpur,East
1880,27000000,Kusunti,2.5,3.0,5,1369.0,15.0,Lalitpur,South
1881,31000000,Kusunti,2.5,4.0,4,1471.675,20.0,Lalitpur,South East
1882,38500000,Kusunti,3.0,4.0,4,1925.15625,13.0,Lalitpur,North West
1883,39500000,Kusunti,2.5,4.0,4,1779.7,13.0,Lalitpur,East
1884,40000000,Kusunti,2.5,4.0,4,1437.45,11.0,Lalitpur,West
1885,40500000,Kusunti,2.0,3.0,4,1882.375,13.0,Lalitpur,North East
1886,42500000,Kusunti,2.5,4.0,4,1779.7,15.0,Lalitpur,South West
1887,14500000,Lamatar,3.0,3.0,3,1026.75,13.0,Lalitpur,West
1888,16000000,Lamatar,3.0,3.0,3,1026.75,13.0,Lalitpur,West
1889,13800000,Lamatar,2.5,3.0,5,1026.75,13.0,Lalitpur,West
1890,15500000,Lamatar,2.5,2.0,3,1369.0,20.0,Lalitpur,West
1891,17500000,Lamatar,2.5,3.0,2,1197.87,13.0,Lalitpur,South
1892,21000000,Lamatar,2.5,3.0,7,1369.0,13.0,Lalitpur,West
1893,19500000,Lamatar,3.0,2.0,3,1197.875,13.0,Lalitpur,West
1894,17000000,other,2.0,3.0,5,1026.75,13.0,Kathmandu,South
1895,38000000,other,3.5,7.0,9,2310.18,13.0,Kathmandu,East
1896,26000000,other,2.5,3.0,6,1369.0,11.0,Kathmandu,South
1897,31000000,other,2.5,3.0,4,1403.225,13.0,Kathmandu,East
1898,17500000,Lazimpat,3.0,3.0,3,1582.0,20.0,Kathmandu,South
1900,67500000,Lazimpat,3.5,6.0,4,1369.0,20.0,Kathmandu,North
1901,71000000,Lazimpat,3.0,3.0,4,3251.375,13.0,Kathmandu,West
1902,32500000,Lazimpat,2.5,3.0,5,1369.0,13.0,Kathmandu,West
1903,35000000,other,2.5,2.0,3,2464.2,13.0,Bhaktapur,East
1904,19000000,other,3.0,3.0,8,1197.875,13.0,Bhaktapur,West
1905,28000000,other,3.5,4.0,8,1026.75,13.0,Bhaktapur,North
1906,35000000,other,3.0,3.0,6,2566.875,18.0,Bhaktapur,North East
1908,25500000,other,2.5,3.0,8,1026.75,10.0,Kathmandu,West
1909,25000000,Lubhu,3.0,3.0,4,1026.75,13.0,Lalitpur,West
1910,19500000,Lubhu,2.5,4.0,5,1026.75,13.0,Lalitpur,West
1911,23500000,Lubhu,3.0,3.0,5,1026.75,13.0,Lalitpur,West
1912,17000000,Lubhu,2.5,3.0,4,1026.75,13.0,Lalitpur,West
1913,11000000,Lubhu,3.0,4.0,3,1112.3125,11.0,Lalitpur,South East
1914,14500000,Lubhu,2.0,3.0,4,1775.421875,13.0,Lalitpur,South East
1917,17000000,Lubhu,2.5,3.0,5,1197.875,20.0,Lalitpur,South
1919,22000000,Lubhu,2.5,4.0,5,1026.75,13.0,Lalitpur,South
1920,23500000,Lubhu,2.0,6.0,6,1262.046875,20.0,Lalitpur,South
1921,27500000,Lubhu,3.0,2.0,4,1711.25,13.0,Lalitpur,West
1922,55000000,Lubhu,3.5,5.0,7,2053.5,16.0,Lalitpur,North East
1923,35000000,other,3.0,5.0,8,1540.125,13.0,Kathmandu,West
1924,30000000,other,3.5,4.0,9,1471.675,20.0,Kathmandu,East
1925,32500000,other,3.5,4.0,9,1471.675,20.0,Kathmandu,East
1926,55000000,other,3.5,4.0,6,2738.0,10.5,Kathmandu,South East
1927,45000000,other,2.5,4.0,5,2738.0,13.0,Kathmandu,North East
1929,22000000,other,2.5,3.0,4,1026.75,12.0,Bhaktapur,East
1930,39800000,other,3.0,4.0,8,1710.0,13.0,Bhaktapur,East
1931,22000000,other,2.5,3.0,6,1711.25,10.0,Kathmandu,South
1932,24000000,other,2.5,3.0,5,1369.0,10.0,Kathmandu,North
1933,22500000,Mahalaxmi,2.5,5.0,4,1026.75,13.0,Lalitpur,West
1934,18000000,Mahalaxmi,3.0,3.0,4,1026.75,13.0,Lalitpur,North
1935,21500000,Mahalaxmi,3.0,4.0,2,1283.4375,12.0,Lalitpur,North
1936,26000000,Mahalaxmi,2.5,4.0,6,1197.875,13.0,Lalitpur,South
1937,37500000,Mahalaxmi,3.0,4.0,5,1882.375,15.0,Lalitpur,West
1939,26500000,other,3.0,4.0,4,1369.0,13.0,Lalitpur,North West
1940,70000000,Maharajgunj,3.5,4.0,5,2053.5,13.0,Kathmandu,West
1941,72500000,Maharajgunj,3.5,5.0,5,3251.375,13.0,Kathmandu,West
1942,45000000,Maharajgunj,3.0,3.0,5,3080.25,13.0,Kathmandu,West
1943,24000000,Maharajgunj,2.0,2.0,4,1369.0,13.0,Kathmandu,East
1944,24000000,Maharajgunj,2.0,2.0,4,1369.0,14.0,Kathmandu,East
1945,48000000,Maharajgunj,2.5,5.0,7,2738.0,10.0,Kathmandu,South
1946,48000000,Maharajgunj,3.0,6.0,7,2738.0,10.0,Kathmandu,South
1947,55000000,Maharajgunj,2.0,3.0,4,2738.0,14.0,Kathmandu,South East
1948,56000000,Maharajgunj,3.0,5.0,5,2738.0,15.0,Kathmandu,South
1949,62500000,Maharajgunj,2.0,6.0,5,2481.3125,15.0,Kathmandu,East
1950,65000000,Maharajgunj,2.5,5.0,8,2844.95,14.0,Kathmandu,East
1951,65000000,Maharajgunj,3.0,6.0,5,2481.3125,15.0,Kathmandu,East
1952,67500000,Maharajgunj,3.0,5.0,5,3080.25,20.0,Kathmandu,South East
1953,70000000,Maharajgunj,3.0,5.0,5,3080.25,13.0,Kathmandu,North
1954,47500000,other,3.5,6.0,7,1711.25,20.0,Kathmandu,West
1955,39000000,other,3.5,5.0,9,1754.03,13.0,Kathmandu,South West
1956,33000000,Makalbari,2.0,2.0,3,2738.0,13.0,Kathmandu,West
1957,42500000,Makalbari,3.0,3.0,5,1454.5625,13.0,Kathmandu,West
1958,35000000,Makalbari,2.5,4.0,4,2053.5,13.0,Kathmandu,West
1959,16000000,Makalbari,2.5,3.0,3,1197.875,10.0,Kathmandu,East
1961,18000000,Makalbari,2.5,3.0,5,1069.53125,12.0,Kathmandu,East
1962,19500000,Makalbari,2.5,3.0,5,1026.75,13.0,Kathmandu,West
1963,20000000,Makalbari,2.5,3.0,7,1475.953125,10.0,Kathmandu,West
1964,27500000,Makalbari,3.0,3.0,8,1129.425,12.0,Kathmandu,South East
1965,28000000,Makalbari,2.5,4.0,5,1369.0,10.0,Kathmandu,South
1966,21000000,other,2.5,4.0,5,2004.75,18.0,Kathmandu,East
1967,23000000,other,2.5,4.0,3,1197.875,12.0,Kathmandu,East
1968,27000000,other,2.5,5.0,5,1369.0,13.0,Kathmandu,East
1969,33000000,other,2.5,4.0,5,1437.45,16.0,Kathmandu,North East
1970,35000000,other,3.5,6.0,5,1369.0,20.0,Kathmandu,West
1971,60000000,Manamaiju,2.5,4.0,4,3336.9375,13.0,Kathmandu,West
1973,16000000,Manamaiju,2.5,2.0,5,1069.53,10.0,Kathmandu,East
1974,17000000,Manamaiju,3.0,3.0,5,1026.75,14.0,Kathmandu,West
1975,25000000,Manamaiju,2.5,3.0,6,1437.45,12.0,Kathmandu,South West
1976,25500000,Manamaiju,3.5,4.0,7,1283.4375,14.0,Kathmandu,East
1977,26000000,Manamaiju,3.0,4.0,8,1411.78125,16.0,Kathmandu,South
1978,28000000,Manamaiju,3.5,6.0,8,1060.975,11.0,Kathmandu,East
1979,38000000,Manamaiju,3.5,4.0,9,1369.0,12.0,Kathmandu,South
1980,73500000,Manamaiju,3.5,3.0,4,3114.475,13.0,Kathmandu,South East
1981,53500000,other,2.5,3.0,6,1369.0,13.0,Lalitpur,West
1982,43500000,other,3.5,5.0,4,2224.62,13.0,Kathmandu,North West
1983,39000000,other,3.0,5.0,6,1711.25,13.0,Kathmandu,West
1984,35000000,other,3.0,3.0,5,1540.125,13.0,Kathmandu,West
1985,26400000,Mandikatar,3.0,5.0,5,1369.0,13.0,Kathmandu,West
1986,35000000,Mandikatar,3.0,4.0,5,3080.25,13.0,Kathmandu,West
1987,43000000,Mandikatar,3.0,3.0,6,3080.25,13.0,Kathmandu,West
1988,49000000,Mandikatar,3.0,3.0,5,2053.5,13.0,Kathmandu,West
1990,18000000,Mandikatar,3.5,4.0,4,1779.7,11.0,Kathmandu,East
1991,19900000,Mandikatar,3.0,4.0,6,1112.3125,13.0,Kathmandu,South East
1992,20000000,Mandikatar,3.0,4.0,4,1112.3125,15.0,Kathmandu,East
1993,22000000,Mandikatar,2.5,5.0,5,1048.14,12.0,Kathmandu,East
1994,22500000,Mandikatar,3.0,3.0,4,2139.0625,12.0,Kathmandu,East
1996,26500000,Mandikatar,2.5,4.0,6,1060.975,13.0,Kathmandu,West
1997,27500000,Mandikatar,2.0,3.0,6,1369.0,15.0,Kathmandu,East
1998,27600000,Mandikatar,3.0,6.0,7,1369.0,13.0,Kathmandu,East
1999,27800000,Mandikatar,3.0,3.0,6,1711.25,13.0,Kathmandu,East
2000,28000000,Mandikatar,2.5,4.0,6,1711.25,13.0,Kathmandu,East
2001,32500000,Mandikatar,3.0,6.0,8,1369.0,20.0,Kathmandu,South East
2002,35000000,Mandikatar,2.0,4.0,5,1711.25,13.0,Kathmandu,East
2003,40000000,Mandikatar,2.5,3.0,5,1668.46,13.0,Kathmandu,West
2004,40000000,Mandikatar,2.5,3.0,4,1471.675,13.0,Kathmandu,West
2005,46500000,Mandikatar,3.5,5.0,4,2121.95,13.0,Kathmandu,North West
2006,40000000,Mandikatar,3.0,4.0,5,1668.46,13.0,Kathmandu,West
2007,60000000,Mandikatar,3.0,2.0,3,2053.5,13.0,Kathmandu,West
2008,52500000,Mandikatar,2.5,5.0,6,1711.25,13.0,Kathmandu,West
2009,43500000,Mandikatar,2.5,4.0,4,2224.62,13.0,Kathmandu,West
2010,43500000,Mandikhatar,2.5,5.0,4,2224.625,13.0,Kathmandu,West
2011,55000000,Mandikhatar,3.0,4.0,5,2738.0,13.0,Kathmandu,West
2012,39500000,Mandikhatar,3.0,3.0,7,1711.25,13.0,Kathmandu,West
2013,42000000,Mandikhatar,2.5,5.0,7,1369.0,13.0,Kathmandu,West
2014,29500000,Mandikhatar,3.0,4.0,6,1026.75,13.0,Kathmandu,West
2015,26000000,Mandikhatar,2.5,3.0,6,1026.75,13.0,Kathmandu,West
2016,27500000,other,2.0,3.0,5,1369.0,13.0,Lalitpur,South
2017,18500000,other,2.5,2.0,5,1026.75,13.0,Kathmandu,West
2018,20500000,other,3.0,3.0,8,1711.25,13.0,Kathmandu,West
2019,29000000,other,3.0,6.0,5,1437.45,13.0,Kathmandu,North West
2020,29900000,other,3.5,5.0,5,1095.2,13.0,Kathmandu,South East
2021,33000000,other,3.0,4.0,4,1369.0,20.0,Kathmandu,North
2022,50000000,other,2.0,4.0,7,2395.75,10.0,Kathmandu,South East
2023,85000000,other,2.5,3.0,5,3422.5,13.0,Kathmandu,West
2024,39000000,other,3.0,4.0,4,1711.25,13.0,Kathmandu,South West
2025,30000000,other,2.5,4.0,5,3080.25,13.0,Kathmandu,North
2027,18000000,Mulpani,3.0,4.0,5,1026.75,13.0,Kathmandu,West
2028,16000000,Mulpani,3.5,3.0,4,1026.75,13.0,Kathmandu,West
2029,12500000,Mulpani,2.5,3.0,4,1497.0,10.0,Kathmandu,South East
2031,16500000,Mulpani,3.0,3.0,5,1026.75,10.0,Kathmandu,North
2032,20000000,Mulpani,2.5,3.0,6,1369.0,10.0,Kathmandu,North
2033,21000000,Mulpani,2.0,3.0,4,1369.0,20.0,Kathmandu,East
2034,24500000,Mulpani,2.5,3.0,6,1369.0,10.0,Kathmandu,East
2035,24500000,Mulpani,2.5,3.0,5,1026.75,15.0,Kathmandu,East
2036,28000000,Mulpani,2.5,4.0,5,1754.03125,20.0,Kathmandu,North
2037,30000000,Mulpani,2.5,3.0,6,1711.25,20.0,Kathmandu,North
2038,31500000,Mulpani,2.5,4.0,5,1369.0,20.0,Kathmandu,North
2039,45000000,Mulpani,2.5,5.0,4,1540.12,20.0,Kathmandu,South East
2040,49800000,Mulpani,3.0,6.0,5,2738.0,20.0,Kathmandu,East
2041,28000000,Mulpani,3.0,3.0,4,1060.975,13.0,Kathmandu,West
2042,15000000,Mulpani,3.0,3.0,5,1026.75,13.0,Kathmandu,West
2044,39500000,Nagarjun,3.0,4.0,6,1411.78,13.0,Kathmandu,West
2045,30500000,Nagarjun,3.0,4.0,4,1369.0,13.0,Kathmandu,West
2046,26500000,Nagarjun,3.0,4.0,6,1604.29,13.0,Kathmandu,West
2047,21000000,Nagarjun,3.0,4.0,5,1026.75,13.0,Kathmandu,West
2048,15500000,Nagarjun,2.5,2.0,6,1026.75,13.0,Kathmandu,West
2049,25000000,Nagarjun,2.5,3.0,4,1369.0,13.0,Kathmandu,West
2051,26500000,Nagarjun,2.5,3.0,4,1026.75,13.0,Kathmandu,West
2052,85000000,Nagarjun,2.5,5.0,5,2738.0,13.0,Kathmandu,West
2053,31000000,Nagarjun,2.5,3.0,5,1540.125,13.0,Kathmandu,West
2054,37000000,Nagarjun,3.0,4.0,4,1369.0,13.0,Kathmandu,West
2055,17500000,Nagarjun,3.0,4.0,5,3165.8125,15.0,Kathmandu,North
2057,22000000,Nagarjun,2.5,4.0,7,1240.65625,10.0,Kathmandu,South
2058,25000000,Nagarjun,2.5,3.0,4,1060.975,16.0,Kathmandu,North East
2059,30000000,Nagarjun,2.5,3.0,4,1197.875,16.0,Kathmandu,East
2060,31500000,Nagarjun,2.0,2.0,5,1711.25,13.0,Kathmandu,South East
2062,20000000,Naikap,2.5,2.0,4,1060.975,10.0,Kathmandu,North
2063,22500000,Naikap,3.0,3.0,5,1369.0,13.0,Kathmandu,East
2064,22500000,Naikap,2.0,4.0,5,1369.0,14.0,Kathmandu,North East
2065,26000000,Naikap,2.5,3.0,3,1369.0,13.0,Kathmandu,East
2066,27500000,Naikap,2.5,3.0,5,1369.0,13.0,Kathmandu,South East
2067,27500000,Naikap,2.5,5.0,6,1369.0,13.0,Kathmandu,East
2068,29500000,Naikap,3.0,2.0,5,2374.359375,15.0,Kathmandu,South
2069,44000000,Naikap,3.0,3.0,3,2738.0,20.0,Kathmandu,East
2070,47500000,Naikap,3.0,6.0,7,2806.45,13.0,Kathmandu,North
2071,42000000,other,3.0,2.5,6,2566.87,13.0,Kathmandu,North East
2072,26500000,Nakhipot,2.5,3.0,5,1197.87,13.0,Lalitpur,West
2073,45000000,Nakhipot,3.0,3.0,5,2566.875,13.0,Lalitpur,West
2074,22000000,Nakhipot,3.0,4.0,4,1369.0,13.0,Lalitpur,West
2075,41500000,Nakhipot,3.0,4.0,5,1403.225,13.0,Lalitpur,West
2076,31000000,Nakhipot,3.5,4.0,5,1026.75,13.0,Lalitpur,West
2077,37000000,Nakhipot,3.0,4.0,6,1369.0,13.0,Lalitpur,West
2078,26000000,Nakhipot,2.5,4.0,8,1369.0,13.0,Lalitpur,West
2079,45000000,Nakhipot,2.5,4.0,7,2395.75,13.0,Lalitpur,West
2080,32500000,Nakhipot,2.5,4.0,6,1454.56,13.0,Lalitpur,West
2081,26000000,Nakhipot,2.5,4.0,5,1197.875,13.0,Lalitpur,West
2082,45000000,Nakhipot,2.5,4.0,4,1711.25,13.0,Lalitpur,West
2083,35000000,Nakhipot,3.5,3.0,5,1369.0,13.0,Lalitpur,West
2085,22500000,Nakhipot,3.0,4.0,4,1060.0,13.0,Lalitpur,West
2086,23000000,Nakhipot,2.5,3.0,4,1090.92,16.0,Lalitpur,East
2087,23500000,Nakhipot,2.5,4.0,4,1060.975,15.0,Lalitpur,North West
2088,25500000,Nakhipot,2.5,7.0,9,1095.2,20.0,Lalitpur,East
2089,26500000,Nakhipot,3.0,4.0,5,1197.875,13.0,Lalitpur,North
2090,27000000,Nakhipot,2.5,4.0,4,1095.2,15.0,Lalitpur,South
2091,27000000,Nakhipot,2.5,4.0,5,1197.875,20.0,Lalitpur,South West
2092,28000000,Nakhipot,2.5,3.0,5,1095.2,13.0,Lalitpur,South
2093,29000000,Nakhipot,3.0,4.0,4,1026.75,19.0,Lalitpur,South
2094,29000000,Nakhipot,2.5,4.0,4,2244.0,20.0,Lalitpur,South
2095,32000000,Nakhipot,2.5,4.0,5,1437.45,20.0,Lalitpur,West
2096,33000000,Nakhipot,2.5,4.0,6,1095.2,20.0,Lalitpur,South
2097,46000000,Nakhipot,2.5,5.0,6,2395.75,13.0,Lalitpur,South East
2098,57500000,Nakhipot,3.0,5.0,6,3058.859375,20.0,Lalitpur,West
2099,57500000,Nakhipot,3.5,6.0,5,1500.0,20.0,Lalitpur,East
2100,60000000,Nakhipot,3.0,6.0,6,2806.45,15.0,Lalitpur,South East
2104,29000000,other,2.5,4.0,4,1369.0,13.0,Lalitpur,West
2105,35000000,other,3.0,5.0,5,1437.45,13.0,Lalitpur,West
2106,37500000,other,2.5,5.0,5,1369.0,13.0,Lalitpur,West
2107,42500000,other,3.0,4.0,4,1369.0,13.0,Lalitpur,West
2108,65000000,other,2.5,3.0,5,2395.75,13.0,Lalitpur,West
2109,36000000,Nakkhu,3.5,5.0,4,1454.5625,13.0,Lalitpur,West
2110,44000000,Nakkhu,2.5,4.0,3,1347.6,13.0,Lalitpur,West
2112,18000000,Nakkhu,3.0,5.0,4,1026.75,13.0,Lalitpur,North
2113,23000000,Nakkhu,2.5,3.0,4,1026.75,16.0,Lalitpur,South
2114,25500000,Nakkhu,2.5,4.0,4,1540.125,14.0,Lalitpur,North West
2115,26500000,Nakkhu,2.0,4.0,4,1369.0,16.0,Lalitpur,East
2116,26500000,Nakkhu,3.0,4.0,4,1369.0,16.0,Lalitpur,South West
2117,26500000,Nakkhu,2.5,4.0,4,1197.875,20.0,Lalitpur,South East
2118,28000000,Nakkhu,2.5,5.0,4,1369.0,20.0,Lalitpur,East
2119,29000000,Nakkhu,2.5,5.0,4,1540.125,15.0,Lalitpur,South
2120,29000000,Nakkhu,2.5,5.0,4,1369.0,20.0,Lalitpur,East
2121,31000000,Nakkhu,2.5,5.0,6,1437.45,16.5,Lalitpur,North
2122,32500000,Nakkhu,3.0,4.0,7,1369.0,14.5,Lalitpur,South West
2123,33000000,Nakkhu,2.5,4.0,4,1403.225,15.0,Lalitpur,South West
2124,36000000,Nakkhu,3.0,3.0,5,1403.225,10.0,Lalitpur,North East
2125,36000000,Nakkhu,2.0,5.0,4,1454.5625,13.0,Lalitpur,South West
2126,36000000,Nakkhu,2.5,5.0,4,1403.225,13.0,Lalitpur,South West
2127,36000000,Nakkhu,2.5,5.0,4,1454.5625,13.0,Lalitpur,South West
2128,38000000,Nakkhu,2.5,4.0,4,1745.475,12.5,Lalitpur,West
2129,39000000,Nakkhu,2.5,4.0,4,1711.25,13.0,Lalitpur,East
2130,39000000,Nakkhu,3.5,6.0,5,1197.875,13.0,Lalitpur,East
2131,39500000,Nakkhu,2.5,4.0,4,1711.25,13.0,Lalitpur,East
2132,39900000,Nakkhu,2.0,4.0,4,1711.25,13.0,Lalitpur,East
2133,43000000,Nakkhu,2.5,3.0,5,1711.25,18.0,Lalitpur,South
2134,53000000,Nakkhu,2.5,4.0,4,1779.7,13.0,Lalitpur,South West
2135,41000000,Nakkhu,2.5,4.0,4,2224.62,13.0,Lalitpur,West
2136,25000000,Nakkhu,2.0,4.0,3,1540.125,13.0,Lalitpur,East
2137,29000000,Nakkhu,2.5,4.0,3,1129.425,18.0,Lalitpur,South
2138,65000000,Nakkhu,3.0,4.0,5,1540.125,13.0,Lalitpur,West
2139,29900000,Nakkhu,3.5,5.0,4,1112.3125,13.0,Lalitpur,West
2140,29900000,Nakkhu,3.5,5.0,4,1112.3125,13.0,Lalitpur,West
2141,29900000,Nakkhu,3.5,5.0,6,1163.65,13.0,Lalitpur,West
2142,48000000,Nakkhu,3.5,4.0,4,1779.7,13.0,Lalitpur,West
2143,60000000,Nakkhu,2.5,4.0,5,3080.25,13.0,Lalitpur,West
2144,31000000,Nakkhu,2.5,3.0,4,1026.75,13.0,Lalitpur,West
2145,55000000,Nakkhu,2.5,4.0,5,3080.25,13.0,Lalitpur,West
2146,38000000,Nakkhu,3.5,3.0,5,1518.73,13.0,Lalitpur,West
2147,25000000,Narayantar,3.0,3.0,6,1197.875,13.0,Kathmandu,West
2148,24000000,Narayantar,3.0,3.0,5,1197.875,13.0,Kathmandu,West
2149,24000000,Narayantar,2.5,3.0,5,1197.875,13.0,Kathmandu,West
2150,40000000,Narayantar,2.5,3.0,5,1540.125,13.0,Kathmandu,West
2151,19000000,Narayantar,3.0,3.0,6,1026.75,12.0,Kathmandu,South East
2152,24000000,Narayantar,3.0,3.0,6,1026.75,11.0,Kathmandu,South
2153,27500000,Narayantar,2.5,4.0,3,1437.45,18.0,Kathmandu,East
2154,30000000,Narayantar,3.0,3.0,6,1095.2,13.0,Kathmandu,South
2155,37500000,Narayantar,2.5,4.0,7,1095.2,16.0,Kathmandu,South West
2156,70000000,Narayanthan,3.0,5.0,7,2053.5,13.0,Kathmandu,West
2157,29000000,Narayanthan,3.0,4.0,6,1437.45,13.0,Kathmandu,West
2158,30000000,Narayanthan,3.5,4.0,4,1437.45,13.0,Kathmandu,West
2159,49000000,Narayanthan,3.5,5.0,6,2053.5,13.0,Kathmandu,West
2160,41000000,Narayanthan,2.5,3.0,5,1711.25,13.0,Kathmandu,West
2161,42500000,Narayanthan,2.5,3.0,4,1540.125,13.0,Kathmandu,West
2162,45000000,Narayanthan,2.5,3.0,4,1540.125,13.0,Kathmandu,West
2163,25000000,Narayanthan,2.5,4.0,5,1711.25,13.0,Kathmandu,West
2164,40000000,Narayanthan,2.5,4.0,4,1369.0,13.0,Kathmandu,West
2165,22000000,Narayanthan,2.5,4.0,6,1369.0,13.0,Kathmandu,East
2166,27500000,Narayanthan,3.5,5.0,5,1711.25,10.0,Kathmandu,East
2167,35000000,Narayanthan,2.5,5.0,5,1369.0,13.0,Kathmandu,North East
2168,42500000,Narayanthan,2.5,5.0,5,1129.425,16.0,Kathmandu,South
2169,45000000,Narayanthan,2.5,5.0,5,1500.0,20.0,Kathmandu,East
2170,55000000,Narayanthan,2.5,5.0,4,2464.2,13.0,Kathmandu,North East
2171,55000000,Narayanthan,3.0,4.0,4,2087.725,13.0,Kathmandu,West
2172,57500000,Narayanthan,3.0,5.0,5,2053.5,13.0,Kathmandu,West
2173,65500000,Narayanthan,3.0,5.0,5,2395.75,13.0,Kathmandu,West
2174,45000000,Narayanthan,3.0,3.0,5,2738.0,13.0,Kathmandu,West
2175,38000000,Narayanthan,3.0,4.0,5,2053.5,13.0,Kathmandu,West
2176,40000000,Narayanthan,3.0,4.0,3,1711.25,13.0,Kathmandu,West
2177,66000000,Narayanthan,2.5,5.0,5,2310.1875,13.0,Kathmandu,West
2178,55000000,Narayanthan,2.5,5.0,7,2738.0,13.0,Kathmandu,West
